typeName,time,materialtypeid,groupID,typeName,quantity
"Information Warfare Link - Sensor Integrity II",68100,20418,333,"Datacore - Electronic Engineering",2
"Mining Foreman Link - Harvester Capacitor Efficiency II",68100,20417,333,"Datacore - Electromagnetic Physics",2
"Mining Foreman Link - Harvester Capacitor Efficiency II",68100,20418,333,"Datacore - Electronic Engineering",2
"Mining Foreman Link - Laser Optimization II",68100,20417,333,"Datacore - Electromagnetic Physics",2
"Mining Foreman Link - Laser Optimization II",68100,20418,333,"Datacore - Electronic Engineering",2
"Mining Foreman Link - Mining Laser Field Enhancement II",68100,20417,333,"Datacore - Electromagnetic Physics",2
"Mining Foreman Link - Mining Laser Field Enhancement II",68100,20418,333,"Datacore - Electronic Engineering",2
"Siege Warfare Link - Active Shielding II",54300,20417,333,"Datacore - Electromagnetic Physics",2
"Siege Warfare Link - Active Shielding II",54300,20418,333,"Datacore - Electronic Engineering",2
"Siege Warfare Link - Shield Efficiency II",68100,20417,333,"Datacore - Electromagnetic Physics",2
"Siege Warfare Link - Shield Efficiency II",68100,20418,333,"Datacore - Electronic Engineering",2
"Siege Warfare Link - Shield Harmonizing II",54300,20417,333,"Datacore - Electromagnetic Physics",2
"Siege Warfare Link - Shield Harmonizing II",54300,20418,333,"Datacore - Electronic Engineering",2
"Skirmish Warfare Link - Evasive Maneuvers II",54300,20417,333,"Datacore - Electromagnetic Physics",2
"Skirmish Warfare Link - Evasive Maneuvers II",54300,20418,333,"Datacore - Electronic Engineering",2
"Skirmish Warfare Link - Interdiction Maneuvers II",68100,20417,333,"Datacore - Electromagnetic Physics",2
"Skirmish Warfare Link - Interdiction Maneuvers II",68100,20418,333,"Datacore - Electronic Engineering",2
"Skirmish Warfare Link - Rapid Deployment II",68100,20417,333,"Datacore - Electromagnetic Physics",2
"Skirmish Warfare Link - Rapid Deployment II",68100,20418,333,"Datacore - Electronic Engineering",2
"Siege Module II",1021800,20418,333,"Datacore - Electronic Engineering",6
"Siege Module II",1021800,20424,333,"Datacore - Mechanical Engineering",6
"Triage Module II",1021800,20418,333,"Datacore - Electronic Engineering",6
"Triage Module II",1021800,20424,333,"Datacore - Mechanical Engineering",6
"Medium Remote Hull Repairer II",30900,20415,333,"Datacore - Molecular Engineering",2
"Medium Remote Hull Repairer II",30900,20424,333,"Datacore - Mechanical Engineering",2
"Small Remote Hull Repairer II",13800,20415,333,"Datacore - Molecular Engineering",1
"Small Remote Hull Repairer II",13800,20424,333,"Datacore - Mechanical Engineering",1
"Medium Processor Overclocking Unit II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Processor Overclocking Unit II",15600,20418,333,"Datacore - Electronic Engineering",2
"Large Processor Overclocking Unit II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Processor Overclocking Unit II",23400,20418,333,"Datacore - Electronic Engineering",3
"Drone Damage Amplifier II",13800,20418,333,"Datacore - Electronic Engineering",2
"Drone Damage Amplifier II",13800,20424,333,"Datacore - Mechanical Engineering",2
"Magnetic Field Stabilizer II",13800,20418,333,"Datacore - Electronic Engineering",2
"Magnetic Field Stabilizer II",13800,20424,333,"Datacore - Mechanical Engineering",2
"Mining Drone II",7800,20418,333,"Datacore - Electronic Engineering",1
"Mining Drone II",7800,20424,333,"Datacore - Mechanical Engineering",1
"Rocket Launcher II",13800,20420,333,"Datacore - Rocket Science",1
"Rocket Launcher II",13800,20424,333,"Datacore - Mechanical Engineering",1
"125mm Railgun II",13800,20417,333,"Datacore - Electromagnetic Physics",1
"125mm Railgun II",13800,20424,333,"Datacore - Mechanical Engineering",1
"X-Large Shield Booster II",51000,20171,333,"Datacore - Hydromagnetic Physics",3
"X-Large Shield Booster II",51000,20414,333,"Datacore - Quantum Physics",3
"Medium Shield Booster II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Shield Booster II",13800,20414,333,"Datacore - Quantum Physics",2
"Large Shield Booster II",30900,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Shield Booster II",30900,20414,333,"Datacore - Quantum Physics",3
Helios,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Helios,63900,20424,333,"Datacore - Mechanical Engineering",2
Keres,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Keres,63900,20424,333,"Datacore - Mechanical Engineering",2
Crow,63900,20424,333,"Datacore - Mechanical Engineering",2
Crow,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Raptor,63900,20424,333,"Datacore - Mechanical Engineering",2
Raptor,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Cheetah,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Cheetah,63900,20424,333,"Datacore - Mechanical Engineering",2
Crusader,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Crusader,63900,20424,333,"Datacore - Mechanical Engineering",2
Malediction,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Malediction,63900,20424,333,"Datacore - Mechanical Engineering",2
Anathema,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Anathema,63900,20424,333,"Datacore - Mechanical Engineering",2
Sentinel,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Sentinel,63900,20424,333,"Datacore - Mechanical Engineering",2
Buzzard,63900,20424,333,"Datacore - Mechanical Engineering",2
Buzzard,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Kitsune,63900,20424,333,"Datacore - Mechanical Engineering",2
Kitsune,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Claw,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Claw,63900,20424,333,"Datacore - Mechanical Engineering",2
Stiletto,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Stiletto,63900,20424,333,"Datacore - Mechanical Engineering",2
Taranis,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Taranis,63900,20424,333,"Datacore - Mechanical Engineering",2
Ares,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Ares,63900,20424,333,"Datacore - Mechanical Engineering",2
"Energized EM Membrane II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Energized EM Membrane II",13800,20416,333,"Datacore - Nanite Engineering",2
"Energized Explosive Membrane II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Energized Explosive Membrane II",13800,20416,333,"Datacore - Nanite Engineering",2
"Energized Armor Layering Membrane II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Energized Armor Layering Membrane II",13800,20416,333,"Datacore - Nanite Engineering",2
"Energized Kinetic Membrane II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Energized Kinetic Membrane II",13800,20416,333,"Datacore - Nanite Engineering",2
"Energized Thermic Membrane II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Energized Thermic Membrane II",13800,20416,333,"Datacore - Nanite Engineering",2
"Energized Adaptive Nano Membrane II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Energized Adaptive Nano Membrane II",13800,20416,333,"Datacore - Nanite Engineering",2
Vengeance,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Vengeance,63900,20424,333,"Datacore - Mechanical Engineering",2
Wolf,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Wolf,63900,20424,333,"Datacore - Mechanical Engineering",2
Nemesis,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Nemesis,63900,20424,333,"Datacore - Mechanical Engineering",2
Hawk,63900,20424,333,"Datacore - Mechanical Engineering",2
Hawk,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Harpy,63900,20424,333,"Datacore - Mechanical Engineering",2
Harpy,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Hyena,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Hyena,63900,20424,333,"Datacore - Mechanical Engineering",2
Retribution,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Retribution,63900,20424,333,"Datacore - Mechanical Engineering",2
Jaguar,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Jaguar,63900,20424,333,"Datacore - Mechanical Engineering",2
"Improved Cloaking Device II",72300,20414,333,"Datacore - Quantum Physics",2
"Improved Cloaking Device II",72300,20419,333,"Datacore - Graviton Physics",2
"Covert Ops Cloaking Device II",72300,20414,333,"Datacore - Quantum Physics",2
"Covert Ops Cloaking Device II",72300,20419,333,"Datacore - Graviton Physics",2
"Warp Core Stabilizer II",13800,20414,333,"Datacore - Quantum Physics",2
"Warp Core Stabilizer II",13800,20418,333,"Datacore - Electronic Engineering",2
"Armor EM Hardener II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Armor EM Hardener II",13800,20416,333,"Datacore - Nanite Engineering",2
"Armor Kinetic Hardener II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Armor Kinetic Hardener II",13800,20416,333,"Datacore - Nanite Engineering",2
"Armor Explosive Hardener II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Armor Explosive Hardener II",13800,20416,333,"Datacore - Nanite Engineering",2
"Armor Thermic Hardener II",13800,20171,333,"Datacore - Hydromagnetic Physics",2
"Armor Thermic Hardener II",13800,20416,333,"Datacore - Nanite Engineering",2
Falcon,128100,20424,333,"Datacore - Mechanical Engineering",8
Falcon,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Rook,128100,20424,333,"Datacore - Mechanical Engineering",8
Rook,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Huginn,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Huginn,128100,20424,333,"Datacore - Mechanical Engineering",8
Rapier,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Rapier,128100,20424,333,"Datacore - Mechanical Engineering",8
Pilgrim,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Pilgrim,128100,20424,333,"Datacore - Mechanical Engineering",8
Arazu,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Arazu,128100,20424,333,"Datacore - Mechanical Engineering",8
Lachesis,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Lachesis,128100,20424,333,"Datacore - Mechanical Engineering",8
Scimitar,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Scimitar,128100,20424,333,"Datacore - Mechanical Engineering",8
Basilisk,128100,20424,333,"Datacore - Mechanical Engineering",8
Basilisk,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Guardian,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Guardian,128100,20424,333,"Datacore - Mechanical Engineering",8
Oneiros,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Oneiros,128100,20424,333,"Datacore - Mechanical Engineering",8
Cerberus,128100,20424,333,"Datacore - Mechanical Engineering",8
Cerberus,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Onyx,128100,20424,333,"Datacore - Mechanical Engineering",8
Onyx,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Vagabond,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Vagabond,128100,20424,333,"Datacore - Mechanical Engineering",8
Zealot,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Zealot,128100,20424,333,"Datacore - Mechanical Engineering",8
Ishtar,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Ishtar,128100,20424,333,"Datacore - Mechanical Engineering",8
Eagle,128100,20424,333,"Datacore - Mechanical Engineering",8
Eagle,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Broadsword,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Broadsword,128100,20424,333,"Datacore - Mechanical Engineering",8
Muninn,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Muninn,128100,20424,333,"Datacore - Mechanical Engineering",8
Devoter,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Devoter,128100,20424,333,"Datacore - Mechanical Engineering",8
Sacrilege,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Sacrilege,128100,20424,333,"Datacore - Mechanical Engineering",8
Phobos,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Phobos,128100,20424,333,"Datacore - Mechanical Engineering",8
Deimos,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Deimos,128100,20424,333,"Datacore - Mechanical Engineering",8
Manticore,63900,20424,333,"Datacore - Mechanical Engineering",2
Manticore,63900,25887,333,"Datacore - Caldari Starship Engineering",2
Hound,63900,20172,333,"Datacore - Minmatar Starship Engineering",2
Hound,63900,20424,333,"Datacore - Mechanical Engineering",2
Purifier,63900,20421,333,"Datacore - Amarrian Starship Engineering",2
Purifier,63900,20424,333,"Datacore - Mechanical Engineering",2
Ishkur,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Ishkur,63900,20424,333,"Datacore - Mechanical Engineering",2
Enyo,63900,20410,333,"Datacore - Gallentean Starship Engineering",2
Enyo,63900,20424,333,"Datacore - Mechanical Engineering",2
"10MN Afterburner II",30900,20415,333,"Datacore - Molecular Engineering",2
"10MN Afterburner II",30900,20420,333,"Datacore - Rocket Science",2
"100MN Afterburner II",51000,20415,333,"Datacore - Molecular Engineering",3
"100MN Afterburner II",51000,20420,333,"Datacore - Rocket Science",3
"10MN Microwarpdrive II",30900,20415,333,"Datacore - Molecular Engineering",2
"10MN Microwarpdrive II",30900,20420,333,"Datacore - Rocket Science",2
"100MN Microwarpdrive II",51000,20415,333,"Datacore - Molecular Engineering",3
"100MN Microwarpdrive II",51000,20420,333,"Datacore - Rocket Science",3
"Large Remote Capacitor Transmitter II",51000,20411,333,"Datacore - High Energy Physics",3
"Large Remote Capacitor Transmitter II",51000,20414,333,"Datacore - Quantum Physics",3
"Medium Remote Capacitor Transmitter II",30900,20411,333,"Datacore - High Energy Physics",2
"Medium Remote Capacitor Transmitter II",30900,20414,333,"Datacore - Quantum Physics",2
"Medium Nosferatu II",30900,20411,333,"Datacore - High Energy Physics",2
"Medium Nosferatu II",30900,20414,333,"Datacore - Quantum Physics",2
"Heavy Nosferatu II",51000,20411,333,"Datacore - High Energy Physics",3
"Heavy Nosferatu II",51000,20414,333,"Datacore - Quantum Physics",3
"Medium Energy Neutralizer II",30900,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Neutralizer II",30900,20414,333,"Datacore - Quantum Physics",2
"Heavy Energy Neutralizer II",51000,20411,333,"Datacore - High Energy Physics",3
"Heavy Energy Neutralizer II",51000,20414,333,"Datacore - Quantum Physics",3
"200mm Railgun II",30900,20417,333,"Datacore - Electromagnetic Physics",2
"200mm Railgun II",30900,20424,333,"Datacore - Mechanical Engineering",2
"350mm Railgun II",51000,20417,333,"Datacore - Electromagnetic Physics",3
"350mm Railgun II",51000,20424,333,"Datacore - Mechanical Engineering",3
"Gleam S",22800,20171,333,"Datacore - Hydromagnetic Physics",1
"Gleam S",22800,20413,333,"Datacore - Laser Physics",1
"Aurora S",22800,20411,333,"Datacore - High Energy Physics",1
"Aurora S",22800,20413,333,"Datacore - Laser Physics",1
"Scorch S",22800,20413,333,"Datacore - Laser Physics",1
"Scorch S",22800,20418,333,"Datacore - Electronic Engineering",1
"Conflagration S",22800,20411,333,"Datacore - High Energy Physics",1
"Conflagration S",22800,20413,333,"Datacore - Laser Physics",1
"Hail S",22800,20415,333,"Datacore - Molecular Engineering",1
"Hail S",22800,20423,333,"Datacore - Nuclear Physics",1
"Void S",22800,20412,333,"Datacore - Plasma Physics",1
"Void S",22800,20417,333,"Datacore - Electromagnetic Physics",1
"Null S",22800,20412,333,"Datacore - Plasma Physics",1
"Null S",22800,20414,333,"Datacore - Quantum Physics",1
"Spike S",22800,20417,333,"Datacore - Electromagnetic Physics",1
"Spike S",22800,20420,333,"Datacore - Rocket Science",1
"Javelin S",22800,20417,333,"Datacore - Electromagnetic Physics",1
"Javelin S",22800,20419,333,"Datacore - Graviton Physics",1
"Barrage S",22800,20420,333,"Datacore - Rocket Science",1
"Barrage S",22800,20423,333,"Datacore - Nuclear Physics",1
"Quake S",22800,20411,333,"Datacore - High Energy Physics",1
"Quake S",22800,20423,333,"Datacore - Nuclear Physics",1
"Tremor S",22800,20420,333,"Datacore - Rocket Science",1
"Tremor S",22800,20423,333,"Datacore - Nuclear Physics",1
Crane,128100,20424,333,"Datacore - Mechanical Engineering",8
Crane,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Bustard,128100,20424,333,"Datacore - Mechanical Engineering",8
Bustard,128100,25887,333,"Datacore - Caldari Starship Engineering",8
Prorator,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Prorator,128100,20424,333,"Datacore - Mechanical Engineering",8
Prowler,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Prowler,128100,20424,333,"Datacore - Mechanical Engineering",8
Viator,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Viator,128100,20424,333,"Datacore - Mechanical Engineering",8
Occator,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Occator,128100,20424,333,"Datacore - Mechanical Engineering",8
Mastodon,128100,20172,333,"Datacore - Minmatar Starship Engineering",8
Mastodon,128100,20424,333,"Datacore - Mechanical Engineering",8
Impel,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Impel,128100,20424,333,"Datacore - Mechanical Engineering",8
"Quake L",68100,20411,333,"Datacore - High Energy Physics",1
"Quake L",68100,20423,333,"Datacore - Nuclear Physics",1
"Tremor L",68100,20420,333,"Datacore - Rocket Science",1
"Tremor L",68100,20423,333,"Datacore - Nuclear Physics",1
"Quake M",45600,20411,333,"Datacore - High Energy Physics",1
"Quake M",45600,20423,333,"Datacore - Nuclear Physics",1
"Tremor M",45600,20420,333,"Datacore - Rocket Science",1
"Tremor M",45600,20423,333,"Datacore - Nuclear Physics",1
"Barrage M",45600,20420,333,"Datacore - Rocket Science",1
"Barrage M",45600,20423,333,"Datacore - Nuclear Physics",1
"Barrage L",68100,20420,333,"Datacore - Rocket Science",1
"Barrage L",68100,20423,333,"Datacore - Nuclear Physics",1
"Hail M",45600,20415,333,"Datacore - Molecular Engineering",1
"Hail M",45600,20423,333,"Datacore - Nuclear Physics",1
"Hail L",68100,20415,333,"Datacore - Molecular Engineering",1
"Hail L",68100,20423,333,"Datacore - Nuclear Physics",1
"Null M",45600,20412,333,"Datacore - Plasma Physics",1
"Null M",45600,20414,333,"Datacore - Quantum Physics",1
"Null L",68100,20412,333,"Datacore - Plasma Physics",1
"Null L",68100,20414,333,"Datacore - Quantum Physics",1
"Void M",45600,20412,333,"Datacore - Plasma Physics",1
"Void M",45600,20417,333,"Datacore - Electromagnetic Physics",1
"Void L",68100,20412,333,"Datacore - Plasma Physics",1
"Void L",68100,20417,333,"Datacore - Electromagnetic Physics",1
"Javelin M",45600,20417,333,"Datacore - Electromagnetic Physics",1
"Javelin M",45600,20419,333,"Datacore - Graviton Physics",1
"Javelin L",68100,20417,333,"Datacore - Electromagnetic Physics",1
"Javelin L",68100,20419,333,"Datacore - Graviton Physics",1
"Spike M",45600,20417,333,"Datacore - Electromagnetic Physics",1
"Spike M",45600,20420,333,"Datacore - Rocket Science",1
"Spike L",68100,20417,333,"Datacore - Electromagnetic Physics",1
"Spike L",68100,20420,333,"Datacore - Rocket Science",1
"Conflagration M",45600,20411,333,"Datacore - High Energy Physics",1
"Conflagration M",45600,20413,333,"Datacore - Laser Physics",1
"Conflagration L",68100,20411,333,"Datacore - High Energy Physics",1
"Conflagration L",68100,20413,333,"Datacore - Laser Physics",1
"Scorch M",45600,20413,333,"Datacore - Laser Physics",1
"Scorch M",45600,20418,333,"Datacore - Electronic Engineering",1
"Scorch L",68100,20413,333,"Datacore - Laser Physics",1
"Scorch L",68100,20418,333,"Datacore - Electronic Engineering",1
"Aurora M",45600,20411,333,"Datacore - High Energy Physics",1
"Aurora M",45600,20413,333,"Datacore - Laser Physics",1
"Aurora L",68100,20411,333,"Datacore - High Energy Physics",1
"Aurora L",68100,20413,333,"Datacore - Laser Physics",1
"Gleam M",45600,20171,333,"Datacore - Hydromagnetic Physics",1
"Gleam M",45600,20413,333,"Datacore - Laser Physics",1
"Gleam L",68100,20171,333,"Datacore - Hydromagnetic Physics",1
"Gleam L",68100,20413,333,"Datacore - Laser Physics",1
"Small Nosferatu II",13800,20411,333,"Datacore - High Energy Physics",1
"Small Nosferatu II",13800,20414,333,"Datacore - Quantum Physics",1
"Small Energy Neutralizer II",13800,20411,333,"Datacore - High Energy Physics",1
"Small Energy Neutralizer II",13800,20414,333,"Datacore - Quantum Physics",1
"Mjolnir Javelin Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Javelin Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Nova Javelin Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Nova Javelin Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Modulated Strip Miner II",36000,20413,333,"Datacore - Laser Physics",2
"Modulated Strip Miner II",36000,20424,333,"Datacore - Mechanical Engineering",2
"Modulated Deep Core Miner II",36000,20413,333,"Datacore - Laser Physics",2
"Modulated Deep Core Miner II",36000,20424,333,"Datacore - Mechanical Engineering",2
"Arkonor Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Arkonor Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Bistot Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Bistot Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Crokite Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Crokite Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Dark Ochre Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Dark Ochre Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Gneiss Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Gneiss Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Hedbergite Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Hedbergite Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Hemorphite Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Hemorphite Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Jaspet Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Jaspet Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Kernite Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Kernite Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Mercoxit Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Mercoxit Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Omber Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Omber Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Plagioclase Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Plagioclase Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Pyroxeres Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Pyroxeres Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Scordite Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Scordite Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Veldspar Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Veldspar Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Spodumain Mining Crystal II",0,20413,333,"Datacore - Laser Physics",1
"Spodumain Mining Crystal II",0,20418,333,"Datacore - Electronic Engineering",1
"Cruise Missile Launcher II",51000,20420,333,"Datacore - Rocket Science",3
"Cruise Missile Launcher II",51000,20424,333,"Datacore - Mechanical Engineering",3
"Target Painter II",30900,20418,333,"Datacore - Electronic Engineering",2
"Target Painter II",30900,20419,333,"Datacore - Graviton Physics",2
Curse,128100,20421,333,"Datacore - Amarrian Starship Engineering",8
Curse,128100,20424,333,"Datacore - Mechanical Engineering",8
"50mm Reinforced Steel Plates II",13800,20415,333,"Datacore - Molecular Engineering",1
"50mm Reinforced Steel Plates II",13800,20416,333,"Datacore - Nanite Engineering",1
"100mm Reinforced Steel Plates II",13800,20415,333,"Datacore - Molecular Engineering",1
"100mm Reinforced Steel Plates II",13800,20416,333,"Datacore - Nanite Engineering",1
"200mm Reinforced Steel Plates II",13800,20415,333,"Datacore - Molecular Engineering",2
"200mm Reinforced Steel Plates II",13800,20416,333,"Datacore - Nanite Engineering",2
"400mm Reinforced Steel Plates II",13800,20415,333,"Datacore - Molecular Engineering",2
"400mm Reinforced Steel Plates II",13800,20416,333,"Datacore - Nanite Engineering",2
"800mm Reinforced Steel Plates II",30900,20415,333,"Datacore - Molecular Engineering",3
"800mm Reinforced Steel Plates II",30900,20416,333,"Datacore - Nanite Engineering",3
"1600mm Reinforced Steel Plates II",51000,20415,333,"Datacore - Molecular Engineering",3
"1600mm Reinforced Steel Plates II",51000,20416,333,"Datacore - Nanite Engineering",3
"Vespa II",15900,20418,333,"Datacore - Electronic Engineering",2
"Vespa II",15900,20424,333,"Datacore - Mechanical Engineering",2
"Valkyrie II",15900,20418,333,"Datacore - Electronic Engineering",2
"Valkyrie II",15900,20424,333,"Datacore - Mechanical Engineering",2
"Ice Harvester II",36000,20413,333,"Datacore - Laser Physics",2
"Ice Harvester II",36000,20424,333,"Datacore - Mechanical Engineering",2
"Ballistic Control System II",13800,20418,333,"Datacore - Electronic Engineering",2
"Ballistic Control System II",13800,20424,333,"Datacore - Mechanical Engineering",2
Redeemer,192000,20421,333,"Datacore - Amarrian Starship Engineering",32
Redeemer,192000,20424,333,"Datacore - Mechanical Engineering",32
Sin,192000,20410,333,"Datacore - Gallentean Starship Engineering",32
Sin,192000,20424,333,"Datacore - Mechanical Engineering",32
Widow,192000,20424,333,"Datacore - Mechanical Engineering",32
Widow,192000,25887,333,"Datacore - Caldari Starship Engineering",32
Panther,192000,20172,333,"Datacore - Minmatar Starship Engineering",32
Panther,192000,20424,333,"Datacore - Mechanical Engineering",32
Eos,160200,20410,333,"Datacore - Gallentean Starship Engineering",16
Eos,160200,20424,333,"Datacore - Mechanical Engineering",16
Sleipnir,160200,20172,333,"Datacore - Minmatar Starship Engineering",16
Sleipnir,160200,20424,333,"Datacore - Mechanical Engineering",16
Vulture,160200,20424,333,"Datacore - Mechanical Engineering",16
Vulture,160200,25887,333,"Datacore - Caldari Starship Engineering",16
Absolution,160200,20421,333,"Datacore - Amarrian Starship Engineering",16
Absolution,160200,20424,333,"Datacore - Mechanical Engineering",16
Heretic,96000,20421,333,"Datacore - Amarrian Starship Engineering",4
Heretic,96000,20424,333,"Datacore - Mechanical Engineering",4
Sabre,96000,20172,333,"Datacore - Minmatar Starship Engineering",4
Sabre,96000,20424,333,"Datacore - Mechanical Engineering",4
Eris,96000,20410,333,"Datacore - Gallentean Starship Engineering",4
Eris,96000,20424,333,"Datacore - Mechanical Engineering",4
Flycatcher,96000,20424,333,"Datacore - Mechanical Engineering",4
Flycatcher,96000,25887,333,"Datacore - Caldari Starship Engineering",4
Astarte,160200,20410,333,"Datacore - Gallentean Starship Engineering",16
Astarte,160200,20424,333,"Datacore - Mechanical Engineering",16
Claymore,160200,20172,333,"Datacore - Minmatar Starship Engineering",16
Claymore,160200,20424,333,"Datacore - Mechanical Engineering",16
Nighthawk,160200,20424,333,"Datacore - Mechanical Engineering",16
Nighthawk,160200,25887,333,"Datacore - Caldari Starship Engineering",16
Damnation,160200,20421,333,"Datacore - Amarrian Starship Engineering",16
Damnation,160200,20424,333,"Datacore - Mechanical Engineering",16
Hulk,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Hulk,128100,20424,333,"Datacore - Mechanical Engineering",8
Skiff,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Skiff,128100,20424,333,"Datacore - Mechanical Engineering",8
Mackinaw,128100,20410,333,"Datacore - Gallentean Starship Engineering",8
Mackinaw,128100,20424,333,"Datacore - Mechanical Engineering",8
